171.213318,291.139130,160.049988,251.747894,349.143250,329.539063,173.297440,486.823364,142.667450,184.910782,228.816513,259.730621,360.451111,373.483612,387.641602,324.299255,236.545975,139.430984,430.376587,391.739716,270.407104,162.975464,340.270477,193.289932,252.210236,394.620056,171.292145,212.285187,169.198105,203.039398,361.225677,212.927216,195.000000,171.417618,343.786285,169.567093,A
93.407707,255.156815,161.805435,137.295303,428.207886,424.231079,161.771439,419.605774,161.771439,177.504929,132.018936,291.247314,410.004883,295.677185,350.633698,293.138184,177.504929,152.318741,412.568787,273.016479,273.016479,0.000000,353.706085,183.698120,198.708328,324.839966,312.230682,272.259064,158.382446,231.140656,412.167450,229.106964,146.812805,160.527252,335.095520,182.784027,A
178.392822,320.326385,221.382019,253.917313,428.981354,426.732941,178.392822,511.320831,142.270874,166.355042,166.355042,270.275787,410.410767,290.841888,360.661896,273.146484,268.151062,141.767410,409.414215,251.876953,248.555832,124.016129,344.268799,163.710114,202.180618,321.790314,318.938873,171.816757,163.232956,258.311829,418.616760,239.265549,164.347198,102.703453,302.925720,194.833267,A
172.539856,224.955551,247.582306,273.016479,415.120453,408.142120,172.539856,511.379517,53.600372,191.191010,162.262131,251.366272,397.337402,284.102081,360.843445,222.596054,162.117249,53.263496,384.786957,228.116196,226.079636,124.867928,313.955414,145.124084,149.305054,293.138184,275.181763,146.731049,132.378250,233.619354,401.601807,205.056091,180.709717,96.690224,263.370453,207.019318,A
189.171875,251.803497,244.100388,259.738342,405.222168,403.004974,196.290604,486.214966,55.542778,213.459595,226.735535,217.513214,387.769257,258.862885,316.431671,257.328583,241.615402,81.394104,387.200195,214.002335,210.297409,26.925823,337.977814,168.576385,165.951797,283.550690,269.016724,147.678711,27.313000,156.348969,408.882629,192.200409,163.355438,125.765656,292.022247,185.421143,A
145.165421,291.015472,155.563492,207.771515,370.994598,319.631042,175.191330,465.972107,134.825821,154.728790,190.394333,268.078339,336.382233,295.925659,345.943634,308.483398,248.243835,133.689941,417.346375,242.398438,244.131119,92.417534,345.583557,192.815979,221.815231,312.193848,253.126450,169.779266,63.150612,161.941345,423.817169,217.412048,168.881622,167.083817,322.218872,179.108902,A
125.960312,260.048065,131.468628,211.851364,359.573364,308.176910,169.168549,459.913025,107.912003,142.635895,197.448730,265.849579,346.831360,327.771271,365.120514,267.000000,236.782608,106.329674,396.369781,233.805481,237.103348,110.981979,339.607117,213.215851,244.182312,299.456177,252.764709,162.520767,114.825958,177.881989,403.112885,214.981400,175.071411,162.496155,302.696228,185.852097,A
146.030823,321.885071,243.987701,276.904327,408.270752,375.406433,175.855057,480.252014,156.579056,207.966339,207.966339,274.344666,303.422150,303.422150,367.049042,291.665894,291.665894,180.055542,338.639923,276.115906,274.803558,101.178062,321.126129,131.483841,131.483841,267.434113,272.038605,115.039124,115.039124,207.292068,343.956390,227.547791,183.847763,146.054779,259.514923,162.855759,A
165.496231,306.757233,239.018829,256.961090,396.233521,408.805573,168.549698,489.336273,138.235306,192.353836,147.363495,249.339127,406.768982,285.742889,346.446259,281.325439,247.256958,131.946960,439.159424,235.919479,231.896530,112.609947,339.081116,171.143219,161.449677,264.304749,293.537048,171.143219,153.052277,232.768127,386.463440,230.867935,172.678894,100.244698,286.272583,172.539856,A
148.000000,282.214447,210.297409,0.000000,425.556122,353.058075,173.078018,484.365570,109.931801,200.883057,0.000000,275.187195,308.110382,311.025726,366.314087,273.651245,0.000000,107.647575,326.810333,260.403534,256.462463,0.000000,356.073029,148.492432,191.908829,356.073029,0.000000,0.000000,0.000000,0.000000,343.110779,228.109619,177.634460,170.064697,349.124634,182.980881,A
188.788239,342.001465,203.735123,344.223755,401.478516,428.842621,191.671600,534.724243,150.880753,200.531799,253.743973,229.401398,419.380493,309.622345,372.484894,321.686188,223.517334,146.372818,447.724243,223.517334,252.343018,173.833252,350.656525,179.477020,238.421890,388.154602,173.046234,226.318359,106.066017,192.010422,381.057739,215.677994,206.891281,175.931808,356.848694,180.399551,A
151.211777,340.311615,244.124969,263.759369,419.004761,468.240326,151.211777,501.343201,179.513229,214.310516,189.274933,312.525208,468.240326,329.686218,392.209137,318.276611,294.064606,173.415680,475.741516,306.367432,299.793274,101.833199,341.843536,177.132721,155.900604,279.342072,288.008667,177.132721,154.055191,237.587875,382.167511,239.018829,172.629654,100.319489,264.092773,179.724792,A
178.392822,324.322357,207.793167,318.662842,386.280975,430.174377,178.392822,516.953552,145.962326,183.174774,237.191910,228.954147,410.813812,388.154602,350.707855,304.657196,216.085632,143.781082,444.973022,365.421661,250.031998,164.769531,321.672180,195.576065,241.993805,337.249176,169.664368,217.788895,176.853043,176.618225,351.639008,230.217285,199.602112,145.168869,315.158691,167.725967,A
150.632004,263.941284,188.098373,0.000000,379.906555,425.102325,177.792007,480.175995,86.353920,179.535507,0.000000,227.694977,406.610382,286.085663,352.388977,249.098373,0.000000,86.353920,386.038849,241.298569,232.744492,0.000000,327.249146,168.466614,194.486496,338.710785,0.000000,0.000000,0.000000,0.000000,393.801971,223.163620,180.024994,176.408615,341.087952,171.828400,A
170.601883,304.540649,236.135559,278.145660,400.450989,432.833679,170.601883,484.393433,134.461884,208.312271,180.235962,251.382172,419.421021,288.778473,321.995331,266.400085,242.835342,133.416641,445.701691,230.670761,230.008698,83.570328,318.938873,203.924011,187.488663,245.087738,256.602814,204.787689,158.902481,209.442123,389.077118,237.928558,183.294846,104.019226,296.743988,172.539856,A
173.011566,282.846252,238.606369,159.380051,428.561554,366.563782,174.568039,497.104614,109.178749,203.678665,145.499146,271.449799,284.355408,292.000000,359.762421,278.001801,200.352188,107.377838,315.977844,271.737000,258.860962,24.186773,361.137085,134.836945,151.380310,278.490570,272.009186,131.308792,143.892319,243.392685,354.809814,254.096436,172.026154,178.218964,351.550842,181.024857,A
170.141113,279.901764,223.606796,283.952454,393.451385,400.404785,170.141113,551.690125,109.931801,193.155380,231.905151,234.776489,391.369385,282.816193,384.786957,282.056732,236.279495,107.935165,393.401825,210.736801,274.876343,89.269257,286.848389,167.275223,233.420227,352.784637,154.466827,159.000000,93.214806,208.722305,295.061005,221.400085,194.239548,94.047859,286.400055,179.069824,A
182.186722,318.422668,207.118317,0.000000,403.808136,432.010406,182.186722,497.811218,138.755173,235.696838,0.000000,260.547485,423.784149,296.000000,347.673706,335.538361,0.000000,136.209396,420.173767,249.807922,243.032913,0.000000,342.112549,161.483749,188.501984,343.758636,0.000000,0.000000,0.000000,0.000000,412.082520,215.102295,172.011627,166.048187,334.755127,175.231277,A
185.054047,272.303131,184.621231,297.228882,363.298767,401.011230,185.054047,494.381439,87.726852,226.366959,232.561813,199.371506,392.928741,378.819214,311.642426,301.280609,196.977158,85.883644,402.334442,362.597565,211.400101,176.819122,350.656525,175.601822,269.430878,361.260284,181.135315,190.244583,179.936096,185.442719,341.685516,219.203110,196.229462,165.737747,328.344330,174.152237,A
161.012421,305.785858,217.267120,296.984863,421.295624,429.759247,188.533813,488.611298,117.345642,212.849716,270.070374,251.938492,422.067535,297.127930,354.798523,284.255157,279.007172,115.000000,417.145050,240.201996,235.306183,32.280025,352.597504,174.722641,193.403717,325.711517,213.037552,140.801285,33.955853,181.466248,407.835754,209.468369,184.271545,176.238480,333.863739,160.049988,A
175.914749,261.841553,233.060074,320.669617,368.555298,419.748749,175.914749,511.250427,86.005814,208.482620,236.596710,204.628937,399.940002,380.311707,333.478638,273.386169,198.909531,84.528099,402.772888,360.423370,221.382019,163.370743,317.165558,179.602341,233.773392,328.896637,168.011902,220.204453,168.656448,172.455795,369.748566,233.961533,194.486496,168.315186,338.372589,169.186295,A
169.543503,252.634125,268.776855,0.000000,439.235687,367.461548,169.543503,538.657593,83.192551,190.559708,0.000000,251.097595,290.203369,308.162292,371.673248,242.915619,0.000000,55.009090,302.803558,248.917664,239.453537,0.000000,347.276550,116.378693,160.996887,295.237183,0.000000,0.000000,0.000000,0.000000,340.658173,237.507889,194.339905,138.538803,297.415527,195.931107,A
136.565002,254.125946,165.221069,165.221069,378.841644,336.287079,170.847885,462.731018,84.095184,207.183487,253.432434,248.901581,422.511536,272.090057,338.245483,275.138153,261.268066,84.095184,416.432465,220.510773,221.199005,0.000000,342.756470,198.587509,186.077942,342.077484,281.007111,161.276154,28.231188,196.562973,435.508911,206.072800,170.144058,172.568832,345.137665,194.879456,A
177.158127,233.334518,229.671509,0.000000,401.659058,366.349548,177.158127,521.938721,56.356010,210.009521,0.000000,231.812424,276.226349,280.016083,343.209839,251.872986,0.000000,57.697487,291.343445,227.378540,223.163620,0.000000,380.737457,138.003616,178.868668,338.774261,0.000000,0.000000,0.000000,0.000000,364.078278,216.667953,180.767807,151.003311,311.090027,195.133286,A
181.837845,239.820770,188.281708,268.091400,362.218170,416.587311,181.837845,489.350586,58.180752,233.205917,237.800339,205.681793,403.608734,265.753632,305.712280,276.003632,249.657761,56.080299,401.179504,204.941452,197.091354,58.694122,321.707947,197.770065,254.072830,351.957397,201.039795,159.655884,63.788715,171.493439,388.820007,193.669815,176.465302,170.557907,348.542694,180.002777,A
167.869003,0.000000,227.683990,0.000000,378.790192,361.809357,185.809036,496.487671,0.000000,192.169189,0.000000,211.985855,286.876282,299.167175,350.656525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322.894714,142.042252,180.277557,335.596497,0.000000,0.000000,0.000000,0.000000,315.329987,194.030930,188.438324,131.472427,259.976929,163.990860,A
177.552811,321.080994,198.156509,331.694122,397.619171,418.469818,177.552811,521.176575,143.673233,182.167511,247.323669,241.167984,407.412567,388.479095,367.495575,300.134979,218.357498,139.671036,427.207214,371.270782,245.800735,167.871979,326.791992,170.414200,237.345734,365.465454,173.933899,206.816345,168.077362,206.494553,355.550293,223.002243,189.465042,163.590958,331.267273,167.725967,A
141.852036,253.148178,187.541992,0.000000,384.755768,355.384308,169.094650,458.118988,84.077347,204.846283,0.000000,232.019394,286.272583,291.061859,336.162170,267.164734,0.000000,83.186539,300.655945,227.793762,215.928223,0.000000,343.292877,166.688339,205.243759,345.624084,0.000000,0.000000,0.000000,0.000000,325.729950,210.641876,177.101669,175.482193,339.699860,169.955872,A
181.617737,0.000000,208.139374,270.702789,343.052460,397.605347,186.507370,530.678833,0.000000,211.728607,208.405853,172.052322,382.426453,266.294952,366.083313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.526833,294.108826,188.353394,245.538177,355.883423,160.112457,158.902481,95.754898,193.651749,350.800507,172.594894,216.614868,155.858917,323.303253,164.246765,A
168.252792,195.017944,201.457199,0.000000,365.202698,358.923401,168.252792,485.479156,26.925823,229.856476,0.000000,193.662079,277.584229,280.401489,313.729187,250.185928,0.000000,27.018513,267.725616,212.132034,198.600098,0.000000,337.250641,151.287811,215.668732,327.771271,0.000000,0.000000,0.000000,0.000000,302.001648,199.624649,176.589920,145.261826,303.797638,178.675690,A
185.000000,339.649811,168.908264,256.087891,382.890320,310.885834,186.903717,488.249939,152.856140,257.963165,264.068176,232.131424,415.337219,278.619812,336.827850,344.576538,240.831894,145.361618,443.482819,268.039185,250.127960,138.177429,347.988495,180.759506,237.592087,385.503571,178.280670,202.970444,72.173401,164.757401,384.832428,238.411407,219.385498,178.016846,351.980103,174.347351,A
173.078018,287.308197,219.986359,0.000000,420.837250,374.005341,173.626038,479.526855,113.718948,195.071777,0.000000,258.007751,280.577972,280.577972,334.965668,283.296661,0.000000,114.236595,314.340576,235.257309,233.805481,0.000000,370.049988,154.806335,159.906219,309.483429,0.000000,0.000000,0.000000,0.000000,351.978699,222.611771,176.819122,170.950287,331.096649,181.466248,A
150.216507,298.519684,215.127869,307.865234,393.859100,391.675873,150.216507,516.311951,148.327347,209.847565,232.641357,252.051575,385.523010,377.000000,340.113220,300.674255,213.600098,145.399445,425.737000,362.328583,249.575638,155.794739,310.517303,158.808060,230.601395,328.054871,171.944763,182.701950,165.148422,178.941330,324.137329,226.450882,193.829819,126.146736,294.278778,168.442871,A
107.154091,288.055542,229.157150,244.237595,412.418488,446.535553,191.039261,459.801056,100.000000,198.861755,198.861755,249.721848,426.203003,307.995117,368.902435,250.251877,250.251877,124.470879,408.754211,255.706863,250.281845,87.321243,313.982483,195.816238,142.947540,270.647369,286.848389,199.809906,132.517929,225.674545,401.837036,211.624664,164.073151,167.191513,325.960114,184.089645,A
185.010803,214.953476,220.737396,262.434753,398.037689,381.335815,185.010803,495.073730,29.966648,206.603485,210.950226,215.473892,363.793884,256.889069,311.006439,229.654083,213.037552,31.384710,346.101135,181.339462,177.721695,66.940269,342.299591,179.627396,226.291840,340.589203,245.226425,136.488098,70.859016,179.524368,397.397797,202.180618,160.380798,196.229462,331.957825,169.578888,A
177.158127,263.928009,205.197464,281.859894,392.200195,442.764038,177.158127,482.379517,86.815895,219.783981,254.921555,231.294189,423.367462,284.634857,325.301392,289.126282,262.731812,86.330757,412.603912,222.596054,210.261749,29.546574,336.573914,197.853485,210.736801,323.372864,223.000000,153.574081,28.178005,161.697250,414.306641,218.837845,180.579620,174.928558,321.054504,166.108398,A
185.224182,254.686081,222.056305,274.235291,405.034576,365.603607,191.376587,471.666199,63.324562,206.847763,219.462982,225.222107,291.547607,269.141235,305.491394,258.131744,235.031906,62.241467,320.203064,204.120056,191.846298,68.658577,337.360352,145.344421,224.742081,292.726837,218.146744,100.448990,71.847061,144.886169,377.640045,219.968185,170.519791,170.519791,314.836456,169.614273,A
189.306625,217.412048,233.137299,0.000000,344.889832,402.057220,189.306625,478.023010,28.231188,234.795654,0.000000,183.414825,384.193970,270.149963,306.863159,257.701385,0.000000,25.806976,360.484406,188.957672,176.555939,0.000000,300.509552,152.200531,166.712326,309.974182,0.000000,0.000000,0.000000,0.000000,364.935608,180.712479,164.760437,159.965622,322.218872,180.853531,A
182.164764,260.756592,196.163193,274.133179,326.465912,339.695465,182.164764,532.062012,82.328613,263.210938,256.312317,204.188644,421.142487,343.237518,403.923248,275.203552,194.177750,82.462112,398.327759,246.483261,302.059601,149.120758,287.153259,182.321152,233.499466,376.183472,168.074387,204.044113,146.768524,200.997513,364.815033,213.377594,238.606369,175.034286,326.475128,159.062881,A
